"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1050","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1150","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","PayPay","","一括","1000","課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","QUICPay","7***","","8887","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","iD","7***","一括","2000","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","iD","2***","一括","1000","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Mastercard(R)","1044","一括","14278","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","1340","一括","15247","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","5253","一括","11033","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Mastercard(R)","0609","一括","17292","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","5626","一括","18494","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","American Express","1073","一括","6061","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","7466","一括","18494","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","6351","一括","10572","非課税",""
"2025-12-25","049014288001","AKR8619624549","大衆サカバ　牡蠣る。","2025-12-12","Visa","2984","一括","11792","非課税",""
